Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
SSD,,Liteonit,LMT-256M6M 256GB,472,77.7,386,https://ssd.userbenchmark.com/SpeedTest/5242/LITEONIT-LMT-256M6M
SSD,SSDSC2CT240A4K5,Intel,335 Series 240GB,473,77.7,2583,https://ssd.userbenchmark.com/Intel-335-Series-240GB/Rating/1942
SSD,CT480M500SSD3,Crucial,M500 mSATA 480GB,474,77.6,294,https://ssd.userbenchmark.com/SpeedTest/5698/Crucial-CT480M500SSD3
SSD,SA400S37/480G,Kingston,A400 480GB,475,77.6,43198,https://ssd.userbenchmark.com/SpeedTest/296710/KINGSTON-SA400S37480G
SSD,ST240FP0021,Seagate,600 Pro 240GB,476,77.5,243,https://ssd.userbenchmark.com/SpeedTest/7447/ST240FP0021
SSD,CT275MX300SSD1,Crucial,MX300 275GB,477,77.4,38653,https://ssd.userbenchmark.com/Crucial-MX300-275GB/Rating/3642
SSD,MKNSSDST240GB,Mushkin,Striker 240GB,478,77.4,82,https://ssd.userbenchmark.com/SpeedTest/36396/MKNSSDST240GB
SSD,VTX3-25SAT3-240G,OCZ,Vertex 3 240GB,479,77.4,2404,https://ssd.userbenchmark.com/SpeedTest/2653/OCZ-VERTEX3
SSD,R3SL240G,AMD,Radeon R3 240GB,480,77.1,2824,https://ssd.userbenchmark.com/SpeedTest/134613/R3SL240G
SSD,SSDSC2KW240H6,Intel,540s Series 240GB,481,77.1,5088,https://ssd.userbenchmark.com/SpeedTest/125849/INTEL-SSDSC2KW240H6
SSD,,Plextor,PX-128M3P 128GB,482,77,173,https://ssd.userbenchmark.com/SpeedTest/3527/PLEXTOR-PX-128M3P
SSD,SKC300S37A/240G,Kingston,SSDNow KC300 240GB,483,76.8,1207,https://ssd.userbenchmark.com/SpeedTest/8366/KINGSTON-SKC300S37A240G
SSD,2DP98AA#ABC,HP,S700 250GB,484,76.8,2406,https://ssd.userbenchmark.com/SpeedTest/332066/HP-SSD-S700-250GB
SSD,THNSNJ128G8NU,Toshiba,HG6 SATA M.2 128GB,485,76.7,3867,https://ssd.userbenchmark.com/SpeedTest/14053/TOSHIBA-THNSNJ128G8NU
SSD,ASP550SS3-240GM-C,Adata,Premier SP550 240GB,486,76.7,20634,https://ssd.userbenchmark.com/Adata-Premier-SP550-240GB/Rating/3623
SSD,TS256GMSA370,Transcend,MSA370 mSATA 256GB,487,76.6,150,https://ssd.userbenchmark.com/SpeedTest/16272/TS256GMSA370
SSD,CT960BX500SSD1,Crucial,BX500 960GB,488,76.6,2745,https://ssd.userbenchmark.com/SpeedTest/666214/CT960BX500SSD1
SSD,,Liteonit,LCT-256M3S 2.5 7mm 256GB,489,76.5,1386,https://ssd.userbenchmark.com/SpeedTest/2666/LITEONIT-LCT-256M3S-25-7mm-256GB
SSD,SH100S3/240G,Kingston,HyperX 240GB,490,76.5,545,https://ssd.userbenchmark.com/Kingston-HyperX-240GB/Rating/1327
SSD,SD7SB6S-128G-1122,SanDisk,X300 128GB,491,76.5,2042,https://ssd.userbenchmark.com/SpeedTest/20791/SanDisk-SD7SB6S128G1122
SSD,,Patriot,Blast 240GB,492,76.3,3106,https://ssd.userbenchmark.com/SpeedTest/33423/Patriot-Blast
SSD,,Geil,Zenith A3 240GB,493,76.2,44,https://ssd.userbenchmark.com/SpeedTest/22706/GeIL-ZENITH-A3-240GB
SSD,THNSNJ128GMCU,Toshiba,HG6 mSATA 128GB,494,76.2,2029,https://ssd.userbenchmark.com/SpeedTest/10610/TOSHIBA-THNSNJ128GMCU
SSD,ASX900S3-256GM-C,Adata,XPG SX900 256GB,495,76.2,3977,https://ssd.userbenchmark.com/Adata-XPG-SX900-256GB/Rating/1819
SSD,,Toshiba,THNSNH128GCST 128GB,496,76.1,1003,https://ssd.userbenchmark.com/SpeedTest/5795/TOSHIBA-THNSNH128GCST
SSD,,Liteonit,LCS-128L9S-11 2.5 7mm 128GB,497,76.1,331,https://ssd.userbenchmark.com/SpeedTest/8908/LITEON-IT-LCS-128L9S-11-25-7mm-128GB
SSD,SDSSDHII-120G-G25,SanDisk,Ultra II 120GB,498,76.1,8036,https://ssd.userbenchmark.com/SanDisk-Ultra-II-120GB/Rating/3486
SSD,,Apple,SD0256F 251GB,499,76.1,207,https://ssd.userbenchmark.com/SpeedTest/6365/APPLE-SSD-SD0256F
SSD,TRN150-25SAT3-120G,OCZ,Trion 150 120GB,500,76,2261,https://ssd.userbenchmark.com/OCZ-Trion-150-120GB/Rating/3618
SSD,VTX3MI-25SAT3-240G,OCZ,Vertex 3 MAX IOPS 240GB,501,75.9,955,https://ssd.userbenchmark.com/OCZ-Vertex-3-MAX-IOPS-240GB/Rating/376
SSD,,Samsung,SM841 mSATA 128GB,502,75.9,583,https://ssd.userbenchmark.com/SpeedTest/6657/SAMSUNG-SSD-SM841-mSATA-128GB
SSD,SSDSC2KW128G8,Intel,545s Series 128GB,503,75.8,1402,https://ssd.userbenchmark.com/SpeedTest/372338/INTEL-SSDSC2KW128G8
SSD,SSD7CS900-240-RB,PNY,CS900 240GB,504,75.7,16180,https://ssd.userbenchmark.com/SpeedTest/180142/PNY-CS900-240GB-SSD
SSD,SSDSC2BW240A4,Intel,530 Series 240GB,505,75.6,11378,https://ssd.userbenchmark.com/SpeedTest/3104/INTEL-SSDSC2BW240A4
SSD,CSSD-N120GBGTXB-BK,Corsair,Neutron GTX 120GB,506,75.4,1827,https://ssd.userbenchmark.com/SpeedTest/1081/Corsair-Neutron-GTX-SSD
SSD,SD7UB2Q-512G-1022,SanDisk,X300s SATA 512GB,507,75.4,47,https://ssd.userbenchmark.com/SpeedTest/16017/SanDisk-SD7UB2Q512G1122
SSD,CT128MX100SSD1,Crucial,MX100 128GB,508,75.3,6404,https://ssd.userbenchmark.com/Crucial-MX100-128GB/Rating/2618
SSD,CT120BX100SSD1,Crucial,BX100 120GB,509,75.3,4134,https://ssd.userbenchmark.com/Crucial-BX100-120GB/Rating/3489
SSD,VTX450-25SAT3-128G,OCZ,Vertex 450 128GB,510,75.3,837,https://ssd.userbenchmark.com/OCZ-Vertex-450-128GB/Rating/1896
SSD,SDSSDHP-128G-G25,SanDisk,Ultra Plus 128GB,511,75.2,9509,https://ssd.userbenchmark.com/SanDisk-Ultra-Plus-128GB/Rating/1887
SSD,,SK,hynix SH920 2.5 256GB,512,75.2,1398,https://ssd.userbenchmark.com/SpeedTest/6594/SK--hynix-SH920-25
SSD,SD7SB3Q-128G-1002,SanDisk,X300s Non-Secure 128GB,513,75.1,1042,https://ssd.userbenchmark.com/SpeedTest/21087/SanDisk-SD7SB3Q128G1002
SSD,,Liteonit,LAT-256M3S 256GB,514,75,399,https://ssd.userbenchmark.com/SpeedTest/9087/LITEONIT-LAT-256M3S
SSD,SSD7CS1311-120-RB,PNY,CS1311 120GB,515,74.9,9728,https://ssd.userbenchmark.com/PNY-CS1311-120GB/Rating/3614
SSD,CT240BX200SSD1,Crucial,BX200 240GB,516,74.9,25338,https://ssd.userbenchmark.com/Crucial-BX200-240GB/Rating/3626
SSD,,Liteonit,LCM-256M3S 256GB,517,74.9,569,https://ssd.userbenchmark.com/SpeedTest/5988/LITEONIT-LCM-256M3S
SSD,ASP900S3-256GM-C,Adata,SP900 256GB,518,74.9,5474,https://ssd.userbenchmark.com/SpeedTest/3534/ADATA-SP900
SSD,ASP550SS3-120GM-C,Adata,Premier SP550 120GB,519,74.8,14470,https://ssd.userbenchmark.com/Adata-Premier-SP550-120GB/Rating/3622
SSD,,Samsung,MZNTE512HMJH-000SO 512GB,520,74.8,230,https://ssd.userbenchmark.com/SpeedTest/7215/SAMSUNG-MZNTE512HMJH-000SO
SSD,MKNSSDCR240GB-DX,Mushkin,Chronos Deluxe 240GB,521,74.7,973,https://ssd.userbenchmark.com/Mushkin-Chronos-Deluxe-240GB/Rating/1820
SSD,CSSD-P128GBP-BK,Corsair,Performance Pro 128GB,522,74.6,210,https://ssd.userbenchmark.com/SpeedTest/5273/Corsair-Performance-Pro
SSD,,Liteonit,LMT-128L9M-11 MSATA 128GB,523,74.6,322,https://ssd.userbenchmark.com/SpeedTest/12669/LITEONIT-LMT-128L9M-11-MSATA-128GB
SSD,VTX3-25SAT3-256G,OCZ,Vertex 3 256GB,524,74.5,47,https://ssd.userbenchmark.com/SpeedTest/5486/OCZ-VERTEX3
SSD,SD5SB2-512G,SanDisk,X100 512GB,525,74.5,37,https://ssd.userbenchmark.com/SpeedTest/21973/SanDisk-SD5SB2512G
SSD,SSDSC2CT240A3,Intel,330 Series 240GB,526,74.4,1131,https://ssd.userbenchmark.com/SpeedTest/3643/INTEL-SSDSC2CT240A3
SSD,THNSNJ256GMCU,Toshiba,HG6 mSATA 256GB,527,74.4,1062,https://ssd.userbenchmark.com/SpeedTest/10622/TOSHIBA-THNSNJ256GMCU
SSD,SDSSDX-240G-G25,SanDisk,Extreme 240GB,528,74.3,4188,https://ssd.userbenchmark.com/SanDisk-Extreme-240GB/Rating/1328
SSD,SVP200S37A120G,Kingston,SSDNow V+200 Series 120GB,529,74.2,500,https://ssd.userbenchmark.com/SpeedTest/1218/KINGSTON-SVP200S3120G
SSD,HDTS724XZSTA,Toshiba,Q300 240GB,530,74.2,3135,https://ssd.userbenchmark.com/SpeedTest/35974/TOSHIBA-Q300
SSD,HDTS724EZSTA,Toshiba,Q300 240GB,530,74.2,3135,https://ssd.userbenchmark.com/SpeedTest/35974/TOSHIBA-Q300
SSD,,Samsung,MZ7TE512HMHP-000 512GB,531,74.2,2241,https://ssd.userbenchmark.com/SpeedTest/10608/SAMSUNG-MZ7TE512HMHP-000
SSD,PX-128M6V,Plextor,M6V 128GB,532,74.1,285,https://ssd.userbenchmark.com/SpeedTest/31385/PLEXTOR-PX-128M6V
SSD,SSDSC2BB240G4,Intel,S3500 Series 240GB,533,74,353,https://ssd.userbenchmark.com/SpeedTest/14275/INTEL-SSDSC2BB240G4
SSD,PPSE240GS25SSDR,Patriot,Pyro SE 240GB,534,73.9,37,https://ssd.userbenchmark.com/SpeedTest/15337/Patriot-Pyro-SE
SSD,CSSD-F128GBGS-BK,Corsair,Force GS 128GB,535,73.9,4197,https://ssd.userbenchmark.com/SpeedTest/3191/Corsair-Force-GS
SSD,CSSD-F180GBGS-BK,Corsair,Force GS 180GB,536,73.9,346,https://ssd.userbenchmark.com/SpeedTest/1010/Corsair-Force-GS
SSD,SH103S3/120G,Kingston,HyperX 3K 120GB,537,73.8,35646,https://ssd.userbenchmark.com/Kingston-HyperX-3K-120GB/Rating/1894
SSD,GP-GSTFS31240GNTD,Gigabyte,SSD 240GB,538,73.8,6798,https://ssd.userbenchmark.com/SpeedTest/554572/GIGABYTE-GP-GSTFS31240GNTD
SSD,SSDSC2CW120A3,Intel,520 Series 120GB,539,73.7,14452,https://ssd.userbenchmark.com/Intel-520-Series-120GB/Rating/1935
SSD,PX-128M5M,Plextor,M5M mSATA 128GB,540,73.6,459,https://ssd.userbenchmark.com/SpeedTest/5214/PLEXTOR-PX-128M5M
SSD,,Samsung,SM841N mSATA 256GB,541,73.5,387,https://ssd.userbenchmark.com/SpeedTest/17959/SAMSUNG-SSD-SM841N-mSATA
SSD,,Toshiba,THNSNS120GBSP 120GB,542,73.4,65,https://ssd.userbenchmark.com/SpeedTest/7190/TOSHIBA-THNSNS120GBSP
SSD,CT240M500SSD1,Crucial,M500 240GB,543,73.4,21348,https://ssd.userbenchmark.com/Crucial-M500-240GB/Rating/1551
SSD,SD7SN3Q-256G-1002,SanDisk,X300s SATA M.2 256GB,544,73.3,550,https://ssd.userbenchmark.com/SpeedTest/25276/SanDisk-SD7SN3Q256G1002
SSD,TS256GSSD720,Transcend,SD720 256GB,545,73.2,227,https://ssd.userbenchmark.com/SpeedTest/11778/TS256GSS-TS256GSSD720
SSD,,Adata,SP600 128GB,546,73.2,5022,https://ssd.userbenchmark.com/SpeedTest/7306/ADATA-SP600
SSD,VTX3MI-25SAT3-120G,OCZ,Vertex 3 MAX IOPS 120GB,547,73.1,2289,https://ssd.userbenchmark.com/SpeedTest/1201/OCZ-VERTEX3-MI
SSD,SD6SB1M-128G-1022I,SanDisk,X110 128GB,548,73.1,6089,https://ssd.userbenchmark.com/SpeedTest/8226/SanDisk-SD6SB1M128G1022I
SSD,SD5SB2-128G-1006E,SanDisk,X100 128GB,549,72.9,1024,https://ssd.userbenchmark.com/SpeedTest/3767/SanDisk-SD5SB2-128G-1006E
SSD,,Liteonit,LCT-256M3S-41 7mm 256GB FDE,550,72.9,190,https://ssd.userbenchmark.com/SpeedTest/5825/LITEONIT-LCT-256M3S-41-7mm-256GB-FDE
SSD,,Liteonit,L8T-128L6G-HP 128GB,551,72.9,261,https://ssd.userbenchmark.com/SpeedTest/4986/LITEONIT-L8T-128L6G-HP
SSD,TRN100-25SAT3-960G,OCZ,Trion 100 960GB,552,72.8,630,https://ssd.userbenchmark.com/SpeedTest/34219/OCZ-TRION100
SSD,,,INTENSO 256GB,553,72.7,1596,https://ssd.userbenchmark.com/SpeedTest/6851/INTENSO
SSD,SD6SP1M-128G-1012,SanDisk,X110 SATA M.2 128GB,554,72.6,816,https://ssd.userbenchmark.com/SpeedTest/20731/SanDisk-SD6SP1M128G1012
SSD,SD6SF1M-256G-1022,SanDisk,X110 mSATA 256GB,555,72.6,215,https://ssd.userbenchmark.com/SpeedTest/10872/SanDisk-SD6SF1M256G1022
SSD,ST120HM000,Seagate,600 120GB,556,72.6,464,https://ssd.userbenchmark.com/Seagate-600-120GB/Rating/1891
SSD,R3SL120G,AMD,Radeon R3 120GB,557,72.5,2506,https://ssd.userbenchmark.com/SpeedTest/124132/R3SL120G
SSD,SD7UB3Q-128G-1122,SanDisk,X300s SATA 128GB,558,72.5,121,https://ssd.userbenchmark.com/SpeedTest/17035/SanDisk-SD7UB3Q128G1122
SSD,AS511S3-240GM-C,Adata,S511 240GB,559,72.5,46,https://ssd.userbenchmark.com/SpeedTest/2462/ADATA-SS-D-S511-240GB
SSD,PX-128M5S,Plextor,M5S 128GB,560,72.4,4138,https://ssd.userbenchmark.com/Plextor-M5S-128GB/Rating/2261
SSD,,Plextor,PX-128M2P 128GB,561,72.4,50,https://ssd.userbenchmark.com/SpeedTest/6634/PLEXTOR--PX-128M2P
SSD,,Liteonit,LMT-256M6M mSATA 256GB,562,72.3,2458,https://ssd.userbenchmark.com/SpeedTest/2486/LITEONIT-LMT-256M6M-mSATA-256GB
SSD,SKC300S37A/120G,Kingston,SSDNow KC300 120GB,563,72.3,1553,https://ssd.userbenchmark.com/Kingston-SSDNow-KC300-120GB/Rating/2264
SSD,THNSNH256GMCT,Toshiba,HG5d Q Series mSATA 256GB,564,72.3,804,https://ssd.userbenchmark.com/SpeedTest/5507/TOSHIBA-THNSNH256GMCT
SSD,MKNSSDTR240GB,Mushkin,Triactor 240GB,565,72.3,313,https://ssd.userbenchmark.com/SpeedTest/76610/MKNSSDTR240GB
SSD,,Samsung,SM841N mSATA 128GB,566,72.1,68,https://ssd.userbenchmark.com/SpeedTest/13601/SAMSUNG-SSD-SM841N-mSATA
SSD,SSDSC2BW120H601,Intel,535 Series 120GB,567,72.1,3504,https://ssd.userbenchmark.com/SpeedTest/28259/INTEL-SSDSC2BW120H6
SSD,,Samsung,SM841N mSATA 512GB,568,72.1,276,https://ssd.userbenchmark.com/SpeedTest/11367/SAMSUNG-SSD-SM841N-mSATA
SSD,MZ-7PC512B/WW,Samsung,830 512GB,569,72.1,1090,https://ssd.userbenchmark.com/SpeedTest/1612/SAMSUNG-SSD-830-Series
SSD,,Geil,Zenith S3 240GB,570,72,60,https://ssd.userbenchmark.com/SpeedTest/15208/GeIL-ZENITH-S3-240GB
SSD,TS128GMTS800,Transcend,MTS800 M.2 128GB,571,71.9,3519,https://ssd.userbenchmark.com/SpeedTest/22385/TS128GMTS800
SSD,PX-128M3,Plextor,M3 128GB,572,71.9,582,https://ssd.userbenchmark.com/SpeedTest/1301/PLEXTOR-PX-128M3
SSD,SSDSC2CT180A4K5,Intel,335 Series 180GB,573,71.7,1738,https://ssd.userbenchmark.com/SpeedTest/1641/INTEL-SSDSC2CT180A4
SSD,THNSNH128GMCT,Toshiba,HG5d Q Series mSATA 128GB,574,71.7,685,https://ssd.userbenchmark.com/SpeedTest/3134/TOSHIBA-THNSNH128GMCT
SSD,,Liteonit,LMT-128M6M mSATA 128GB,575,71.6,1011,https://ssd.userbenchmark.com/SpeedTest/5385/LITEONIT-LMT-128M6M-mSATA-128GB
SSD,CSSD-F128GBLX,Corsair,Force LX 128GB,576,71.6,1287,https://ssd.userbenchmark.com/SpeedTest/12531/CORSAIR-FORCE-LX-SSD
SSD,SUV400S37/480G,Kingston,SSDNow UV400 480GB,577,71.6,14509,https://ssd.userbenchmark.com/SpeedTest/138433/KINGSTON-SUV400S37480G
SSD,TS240GSSD220S,Transcend,SSD220 240GB,578,71.6,6160,https://ssd.userbenchmark.com/SpeedTest/129705/TS240GSSD220S
SSD,,Liteonit,LMT-19nmBGA-256G-DS 256GB,579,71.4,53,https://ssd.userbenchmark.com/SpeedTest/4373/LITEONIT-LMT-19nmBGA-256G-DS
SSD,SSD2SC240GE2DA16B-T,PNY,XLR8 Pro 240GB,580,71.3,47,https://ssd.userbenchmark.com/SpeedTest/19864/SSD2SC240GE2DA16B-T
SSD,SD8SBAT-256G-1122,SanDisk,Z400s 256GB,581,71.3,6016,https://ssd.userbenchmark.com/SpeedTest/34116/SanDisk-SD8SBAT256G1122
SSD,,Toshiba,THNSNH256G8NT 256GB,582,71.3,231,https://ssd.userbenchmark.com/SpeedTest/12184/TOSHIBA-THNSNH256G8NT
SSD,SSDMCEAC240B301,Intel,525 Series mSATA 240GB,583,71.3,88,https://ssd.userbenchmark.com/Intel-525-Series-mSATA-240GB/Rating/1509
SSD,SUV400S37/240G,Kingston,SSDNow UV400 240GB,584,71.2,67114,https://ssd.userbenchmark.com/SpeedTest/137815/KINGSTON-SUV400S37240G
SSD,AGT4-25SAT3-256G,OCZ,Agility 4 256GB,585,71.1,852,https://ssd.userbenchmark.com/OCZ-Agility-4-256GB/Rating/1606
SSD,MKNSSDEC240GB,Mushkin,ECO2 240GB,586,71.1,217,https://ssd.userbenchmark.com/SpeedTest/24676/MKNSSDEC240GB
SSD,SSDSC2BF240A4L,Intel,SSD Pro 1500 Series 240GB,587,70.9,2899,https://ssd.userbenchmark.com/SpeedTest/6255/INTEL-SS-DSC2BF240A4L
SSD,SSDSC2BF240A401,Intel,SSD Pro 1500 Series 240GB,587,70.9,2899,https://ssd.userbenchmark.com/SpeedTest/6255/INTEL-SS-DSC2BF240A4L
SSD,SVP200S3/240G,Kingston,SSDNow V+200 240GB,588,70.9,448,https://ssd.userbenchmark.com/Kingston-SSDNow-V-200-240GB/Rating/1445
SSD,SSDSC2BW180A4,Intel,530 Series 180GB,589,70.8,2299,https://ssd.userbenchmark.com/SpeedTest/4282/INTEL-SSDSC2BW180A4
SSD,,Samsung,SM841 mSATA 512GB,590,70.8,418,https://ssd.userbenchmark.com/SpeedTest/4000/SAMSUNG-SSD-SM841-mSATA-512GB
SSD,,Samsung,MZMTE512HMHP-00000 512GB,591,70.7,250,https://ssd.userbenchmark.com/SpeedTest/5246/SAMSUNG-MZMTE512HMHP-00000
SSD,SSDSC2CW180A3,Intel,520 Series 180GB,592,70.7,9259,https://ssd.userbenchmark.com/SpeedTest/4086/INTEL-SSDSC2CW180A3
SSD,SD6SF1M-128G-1022,SanDisk,X110 mSATA 128GB,593,70.7,803,https://ssd.userbenchmark.com/SanDisk-X110-mSATA-128GB/Rating/2213
SSD,CSSD-F180GBGT-BK,Corsair,Force GT 180GB,594,70.5,524,https://ssd.userbenchmark.com/SpeedTest/1126/Corsair-Force-GT
SSD,TRN100-25SAT3-480G,OCZ,Trion 100 480GB,595,70.5,1156,https://ssd.userbenchmark.com/SpeedTest/32318/OCZ-TRION100
SSD,,Liteonit,LCT-512M3S 512GB,596,70.5,107,https://ssd.userbenchmark.com/SpeedTest/5388/LITEONIT-LCT-512M3S
SSD,GP-GSTFS31120GNTD,Gigabyte,SSD 120GB,597,70.5,2998,https://ssd.userbenchmark.com/SpeedTest/547719/GIGABYTE-GP-GSTFS31120GNTD
SSD,,Liteonit,LMT-256M6M-HP 256GB,598,70.3,231,https://ssd.userbenchmark.com/SpeedTest/7110/LITEONIT-LMT-256M6M-HP
SSD,R3SL480G,AMD,Radeon R3 480GB,599,70.3,361,https://ssd.userbenchmark.com/SpeedTest/134345/R3SL480G
SSD,SHFS37A/240G,HyperX,Fury 240GB,600,70.3,17279,https://ssd.userbenchmark.com/SpeedTest/13145/KINGSTON-SHFS37A240G
SSD,HDTS712XZSTA,Toshiba,Q300 120GB,601,70.3,1441,https://ssd.userbenchmark.com/SpeedTest/35283/TOSHIBA-Q300
SSD,HDTS712EZSTA,Toshiba,Q300 120GB,601,70.3,1441,https://ssd.userbenchmark.com/SpeedTest/35283/TOSHIBA-Q300
SSD,,Team,XS3 SSD 240GB,602,70.3,18,https://ssd.userbenchmark.com/SpeedTest/8108/TEAM-XS3-SSD
SSD,ASP610SS3-128GM-C,Adata,Premier SP610 128GB,603,70.2,550,https://ssd.userbenchmark.com/SpeedTest/13709/ADATA-SP610
SSD,,Samsung,PM810 2.5" 7mm 256GB,604,70.2,6,https://ssd.userbenchmark.com/SpeedTest/1708/SAMSUNG-SSD-PM810-25--7mm-256GB
SSD,MZ-7PC256B/WW,Samsung,830 256GB,605,70.1,14684,https://ssd.userbenchmark.com/Samsung-830-256GB/Rating/1387
SSD,TS128GSSD370,Transcend,SSD370 128GB,606,70.1,2877,https://ssd.userbenchmark.com/Transcend-SSD370-128GB/Rating/2699
SSD,,OCZ,AGILITY4 128GB,607,69.8,715,https://ssd.userbenchmark.com/SpeedTest/557/OCZ-AGILITY4
SSD,,Liteonit,LMT-128M6M 128GB,608,69.7,540,https://ssd.userbenchmark.com/SpeedTest/4933/LITEONIT-LMT-128M6M
SSD,,Samsung,MZFLV128 NVMe PCIe M.2 128GB,609,69.5,1680,https://ssd.userbenchmark.com/SpeedTest/36806/NVMe-SAMSUNG-MZFLV128
SSD,SSD7SC120GOPT-RB,PNY,Optima 120GB,610,69.4,125,https://ssd.userbenchmark.com/SpeedTest/15456/SSD2SC120G1SA754D117-443
SSD,SSD2SC120G1SA754D117,PNY,Optima 120GB,610,69.4,125,https://ssd.userbenchmark.com/SpeedTest/15456/SSD2SC120G1SA754D117-443
SSD,SDSSDHP-064-G25,SanDisk,Ultra Plus 64GB,611,69.4,736,https://ssd.userbenchmark.com/SpeedTest/6401/SanDisk-SDSSDHP064G
SSD,SD6SP1M-256G-1012,SanDisk,X110 SATA M.2 256GB,612,69.1,261,https://ssd.userbenchmark.com/SpeedTest/8660/SanDisk-SD6SP1M256G1012
SSD,CT240M500SSD3,Crucial,M500 mSATA 240GB,613,69,1037,https://ssd.userbenchmark.com/SpeedTest/4823/Crucial--CT240M500SSD3
SSD,CSSD-N128GB3-BK,Corsair,Neutron 128GB,614,69,519,https://ssd.userbenchmark.com/SpeedTest/5914/Corsair-Neutron-SSD
SSD,SSDSC2KW120H6,Intel,540s Series 120GB,615,69,2751,https://ssd.userbenchmark.com/SpeedTest/127931/INTEL-SSDSC2KW120H6
SSD,MKNSSDCR240GB,Mushkin,Chronos 240GB,616,69,337,https://ssd.userbenchmark.com/Mushkin-Chronos-240GB/Rating/1622
SSD,,SK,hynix SH920 2.5 128GB,617,68.9,414,https://ssd.userbenchmark.com/SpeedTest/12032/SK--hynix-SH920-25
SSD,CSSD-F120GBGT-BK,Corsair,Force GT 120GB,618,68.9,9929,https://ssd.userbenchmark.com/SpeedTest/1263/Corsair-Force-GT
SSD,,Team,L3 SSD 240GB,619,68.9,330,https://ssd.userbenchmark.com/SpeedTest/6481/TEAM-L3-SSD-240GB
SSD,SSDSC2BW180H601,Intel,535 Series 180GB,620,68.8,351,https://ssd.userbenchmark.com/SpeedTest/27834/INTEL-SSDSC2BW180H6
SSD,,PNY,SSD2SC240G3LC726B104-327 240GB,621,68.7,85,https://ssd.userbenchmark.com/SpeedTest/5640/SSD2SC240G3LC726B104-327
SSD,MZ-7TD250BW,Samsung,840 250GB,622,68.6,22865,https://ssd.userbenchmark.com/Samsung-840-250GB/Rating/1510
SSD,ASP920SS3-128GM-C,Adata,Premier Pro SP920 128GB,623,68.5,1900,https://ssd.userbenchmark.com/SpeedTest/10618/ADATA-SP920SS
SSD,SH100S3/120G,Kingston,HyperX 120GB,624,68.4,1818,https://ssd.userbenchmark.com/SpeedTest/1716/KINGSTON-SH100S3120G
SSD,,SK,hynix SH920 mSATA 256GB,625,68.3,572,https://ssd.userbenchmark.com/SpeedTest/5328/SK-hynix-SH920-mSATA-256GB
SSD,ASX900S3-128GM-C,Adata,XPG SX900 128GB,626,68.3,3700,https://ssd.userbenchmark.com/Adata-XPG-SX900-128GB/Rating/3491
SSD,,SanDisk,mSATA SD5SE2256G1002E 256GB,627,68.2,623,https://ssd.userbenchmark.com/SpeedTest/3945/SanDisk-SD5SE2256G1002E
SSD,HG5D,Toshiba,HG5d SATA M.2 128GB,628,68.1,267,https://ssd.userbenchmark.com/SpeedTest/6450/TOSHIBA-THNSNH128G8NT
SSD,THNSNH128G8NT,Toshiba,HG5d SATA M.2 128GB,628,68.1,267,https://ssd.userbenchmark.com/SpeedTest/6450/TOSHIBA-THNSNH128G8NT
SSD,VTX3-25SAT3-120G,OCZ,Vertex 3 120GB,629,68.1,18275,https://ssd.userbenchmark.com/OCZ-Vertex-3-120GB/Rating/1927
SSD,SSDSC2CT180A3,Intel,330 Series 180GB,630,68.1,3427,https://ssd.userbenchmark.com/SpeedTest/261/INTEL-SSDSC2CT180A3
SSD,SD8SB8U-128G-1122,SanDisk,X400 128GB,631,68.1,591,https://ssd.userbenchmark.com/SpeedTest/68942/SanDisk-SD8SB8U128G1122
SSD,,Toshiba,THNSNF128GCSS 128GB,632,68.1,991,https://ssd.userbenchmark.com/SpeedTest/5540/TOSHIBA-THNSNF128GCSS
SSD,SSDSC2BF180A4L,Intel,SSD Pro 1500 Series 180GB,633,68,5339,https://ssd.userbenchmark.com/SpeedTest/2904/INTEL-SSDSC2BF180A4L
SSD,SSDSC2BF180A401,Intel,SSD Pro 1500 Series 180GB,633,68,5339,https://ssd.userbenchmark.com/SpeedTest/2904/INTEL-SSDSC2BF180A4L
SSD,,,HFS128G3AMNB-2200A 128GB,634,68,1139,https://ssd.userbenchmark.com/SpeedTest/5987/HFS128G3AMNB-2200A
SSD,TS128GSSD340,Transcend,SSD340 128GB,635,67.7,1447,https://ssd.userbenchmark.com/SpeedTest/5472/TS128GSSD340
SSD,,Geil,Zenith A3 120GB,636,67.7,64,https://ssd.userbenchmark.com/SpeedTest/16792/GeIL-ZENITH-A3-120GB
SSD,SD7SN3Q-128G-1002,SanDisk,X300s SATA M.2 128GB,637,67.7,470,https://ssd.userbenchmark.com/SpeedTest/25335/SanDisk-SD7SN3Q-128G-1006
SSD,,Liteonit,LMT-19nmBGA-128G 128GB,638,67.7,268,https://ssd.userbenchmark.com/SpeedTest/4185/LITEONIT-LMT-19nmBGA-128G
SSD,SMS200S3/120G,Kingston,SSDNow mS200 mSATA 120GB,639,67.7,500,https://ssd.userbenchmark.com/SpeedTest/536/KINGSTON-SMS200S3120G
SSD,SSDSC2BF240A5L,Intel,SSD Pro 2500 Series 240GB,640,67.5,1161,https://ssd.userbenchmark.com/SpeedTest/21454/INTEL-SSDSC2BF240A5L
SSD,SSDSC2BF240H501,Intel,SSD Pro 2500 Series 240GB,640,67.5,1161,https://ssd.userbenchmark.com/SpeedTest/21454/INTEL-SSDSC2BF240A5L
